Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
12552,LO,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,103475
12700,LO,vie,0,Vietnamese,Vietnamese,P,6785
14431,LO,pol,0,Polish,Polish,P,6123
14571,LO,ron,0,Romanian,Romanian,P,7359
14598,LO,rus,0,Russian,Russian,P,5648
14601,LO,rue,0,Rusyn,Rusyn,P,55399
14864,LO,srp,0,Serbian,Serbian,P,15975
14962,LO,slk,0,Slovak,Slovak,P,4612431
14963,LO,slk,0,Slovak,Slovak,P,32644
15696,LO,ukr,0,Ukrainian,Ukrainian,P,42086
19007,LO,svk,0,"Slovakian Sign Language","Slovakian Sign Language",P,14934
20825,LO,slk,0,Slovak,Slovak,P,2512
10491,LS,bar,0,Bavarian,Bavarian,P,2413
11870,LS,gsw,0,"German, Swiss","German, Swiss",P,4255
11871,LS,deu,0,"German, Standard","German, Standard",P,1391
12273,LS,ita,0,Italian,Italian,P,1432
13055,LS,gsw,0,"German, Swiss","German, Swiss",P,
15468,LS,BOD,0,"Tibetan, Central","Tibetan, Central",P,526
15843,LS,wae,0,Walser,Walser,P,1687
18274,LS,tur,0,Turkish,Turkish,P,1065
15005,LT,sot,0,"Sotho, Southern","Sotho, Southern",P,
15007,LT,eng,0,English,English,P,4126
15436,LT,sot,0,"Sotho, Southern","Sotho, Southern",S,
15436,LT,xho,0,Xhosa,Xhosa,P,
16112,LT,sot,0,"Sotho, Southern","Sotho, Southern",S,
16112,LT,zul,0,Zulu,Zulu,P,
18365,LT,ssw,4603,Swati,"Swati: Phuthi",P,58459
18366,LT,sot,16871,"Sotho, Southern","Sotho, Southern: Taung",P,35249
19007,LT,xxx,0,"Language Unknown","Language unknown",P,13143
19206,LT,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,5574
10375,LU,apc,0,"Arabic, Levantine","Arabic, Levantine",P,8205
11069,LU,kea,0,Kabuverdianu,Kabuverdianu,P,4364
11140,LU,eng,0,English,English,P,7120
11217,LU,vls,0,"West Flemish","West Flemish",P,21979
11234,LU,fra,0,French,French,P,43954
11496,LU,dan,0,Danish,Danish,P,2952
11659,LU,nld,0,Dutch,Dutch,P,2034
11871,LU,deu,0,"German, Standard","German, Standard",P,15484
12273,LU,ita,0,Italian,Italian,P,22852
12346,LU,deu,0,"German, Standard","German, Standard",P,743
13165,LU,ltz,0,Luxembourgish,Luxembourgish,P,374377
14449,LU,por,0,Portuguese,Portuguese,P,120236
15077,LU,spa,0,Spanish,Spanish,P,5894
15148,LU,swe,0,Swedish,Swedish,P,1798
19218,LU,srp,0,Serbian,Serbian,P,17316
10379,LY,arq,0,"Arabic, Algerian","Arabic, Algerian",P,323206
10380,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,138518
10510,LY,auj,0,Awjilah,Awjilah,P,2913
11198,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,238251
11234,LY,fra,0,French,French,P,8792
11261,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,31170
11437,LY,hrv,0,Croatian,Croatian,P,22885
11454,LY,ayl,7119,"Arabic, Libyan","Arabic, Libyan: Eastern Libyan Arabic",P,1467268
11597,LY,rmt,0,Domari,Domari,P,39406
11722,LY,arz,0,"Arabic, Egyptian","Arabic, Egyptian",P,708956
11876,LY,gha,0,Ghadames,Ghadames,P,14518
11942,LY,ell,0,Greek,Greek,P,8792
12273,LY,ita,0,Italian,Italian,P,32403
12306,LY,jbn,14504,Nafusi,"Nafusi: Jerbi",P,219726
12315,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,55251
12364,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,36554
12795,LY,kor,0,Korean,Korean,P,16607
13169,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,1597582
13437,LY,zlm,0,Malay,Malay,P,8562
13460,LY,mlt,0,Maltese,Maltese,P,7546
13819,LY,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,327523
14196,LY,sin,345,Sinhala,"Sinhala: Sinhalese",P,17768
14276,LY,apc,0,"Arabic, Levantine","Arabic, Levantine",P,77582
14563,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,39059
14752,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,642257
14864,LY,srp,0,Serbian,Serbian,P,31314
14926,LY,shu,0,"Arabic, Chadian","Arabic, Chadian",P,89030
14951,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,38938
14958,LY,siz,0,Siwi,Siwi,P,1167
14983,LY,som,0,Somali,Somali,P,122010
15104,LY,apd,0,"Arabic, Sudanese","Arabic, Sudanese",P,330125
15175,LY,tgl,0,Tagalog,Tagalog,P,14635
15198,LY,acq,0,"Arabic, Ta'izzi-Adeni","Arabic, Ta'izzi-Adeni",P,140531
15316,LY,tuq,0,Tedaga,Tedaga,P,2913
15382,LY,pnb,0,"Punjabi, Western","Punjabi, Western",P,74320
15608,LY,thv,0,"Tamahaq, Tahaggart","Tamahaq, Tahaggart",P,24036
15641,LY,aeb,0,"Arabic, Tunisian","Arabic, Tunisian",P,228800
16080,LY,zag,0,Zaghawa,Zaghawa,P,10186
16114,LY,jbn,14506,Nafusi,"Nafusi: Zuara",P,45399
18274,LY,tur,0,Turkish,Turkish,P,33257
18503,LY,ind,0,Indonesian,Indonesian,P,14612
19007,LY,lbs,0,"Libyan Sign Language","Libyan Sign Language",P,20217
22492,LY,ben,0,Bengali,Bengali,P,22648
22638,LY,mey,0,Hassaniyya,Hassaniyya,P,55406
22656,LY,ayl,0,"Arabic, Libyan","Arabic, Libyan",P,70760
10338,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,274522
10339,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,96499
10340,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,1432740
10341,MA,tkg,0,"Malagasy, Tesaka","Malagasy, Tesaka",P,2124972
10342,MA,xmv,0,"Malagasy, Antankarana","Malagasy, Antankarana",P,238532
10344,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,127495
10345,MA,tdx,0,"Malagasy, Tandroy-Mahafaly","Malagasy, Tandroy-Mahafaly",P,1476543
10346,MA,txy,0,"Malagasy, Tanosy","Malagasy, Tanosy",P,985540
10672,MA,bhr,0,"Malagasy, Bara","Malagasy, Bara",P,1107025
10818,MA,plt,3530,"Malagasy, Merina","Malagasy, Merina: Betsileo",P,5418447
10819,MA,bmm,0,"Malagasy, Northern Betsimisaraka","Malagasy, Northern Betsimisaraka",P,1941880
10822,MA,plt,13393,"Malagasy, Merina","Malagasy, Merina: Bezanozano",P,277864
11234,MA,fra,0,French,French,P,202173
11412,MA,swb,20657,"Comorian, Maore","Comorian, Maore: Shimwali",S,
11412,MA,zdj,0,"Comorian, Ngazidja","Comorian, Ngazidja",P,
11982,MA,guj,0,Gujarati,Gujarati,P,107829
12213,MA,mfe,0,Morisyen,Morisyen,P,4374
12540,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,186136
12795,MA,kor,12274,Korean,"Korean: Seoul",P,19446
13215,MA,tdx,0,"Malagasy, Tandroy-Mahafaly","Malagasy, Tandroy-Mahafaly",P,482952
13437,MA,zlm,0,Malay,Malay,P,39765
13571,MA,msh,0,"Malagasy, Masikoro","Malagasy, Masikoro",P,840971
14164,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,52099
14169,MA,plt,13396,"Malagasy, Merina","Malagasy, Merina: Sihanaka",P,833594
14550,MA,rcf,0,"Reunion Creole French","Reunion Creole French",P,134787
14637,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,138933
14648,MA,skg,3534,"Malagasy, Sakalava","Malagasy, Sakalava: Vezo",P,416799
15145,MA,swh,0,Swahili,Swahili,P,6736
15198,MA,acq,3364,"Arabic, Ta'izzi-Adeni","Arabic, Ta'izzi-Adeni: Ta'izzi",P,67395
15245,MA,plt,13401,"Malagasy, Merina","Malagasy, Merina: Tanala",P,1678191
15593,MA,xmw,0,"Malagasy, Tsimihety","Malagasy, Tsimihety",P,2671761
15763,MA,plt,359,"Malagasy, Merina","Malagasy, Merina: Merina",P,3340232
16079,MA,plt,0,"Malagasy, Merina","Malagasy, Merina",P,149044
18946,MA,swb,0,"Comorian, Maore","Comorian, Maore",P,6849
19007,MA,mzc,0,"Malagasy Sign Language","Malagasy Sign Language",P,138220
19206,MA,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,84240
19225,MA,buc,0,Bushi,Bushi,P,3511
19402,MA,wlc,0,"Comorian, Mwali","Comorian, Mwali",P,2224
19403,MA,wni,0,"Comorian, Ndzwani","Comorian, Ndzwani",P,17790
19502,MA,bzc,0,"Malagasy, Southern Betsimisaraka","Malagasy, Southern Betsimisaraka",P,3770174
20047,MA,skg,0,"Malagasy, Sakalava","Malagasy, Sakalava",P,2298483
11234,MB,fra,0,French,French,P,7635
12035,MB,hat,0,"Haitian Creole","Haitian Creole",P,2684
13555,MB,gcf,0,"Guadeloupean French Creole","Guadeloupean French Creole",P,306685
19007,MB,xxx,0,"Language Unknown","Language unknown",P,
19731,MB,tam,0,Tamil,Tamil,P,6309
11029,MC,mya,0,Burmese,Burmese,P,21379
11140,MC,eng,0,English,English,P,9700
11344,MC,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,30786
12051,MC,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,
12057,MC,yue,0,"Chinese, Yue","Chinese, Yue",P,
13185,MC,mzs,0,Macanese,Macanese,S,
13185,MC,yue,0,"Chinese, Yue","Chinese, Yue",P,
14449,MC,por,0,Portuguese,Portuguese,P,12856
15175,MC,tgl,0,Tagalog,Tagalog,P,20878
19215,MC,eng,0,English,English,P,790
10998,MD,bul,0,Bulgarian,Bulgarian,P,
11065,MD,bel,0,Belarusian,Belarusian,P,13210
11234,MD,fra,0,French,French,P,48550
11434,MD,crh,0,"Crimean Tatar","Crimean Tatar",P,
11434,MD,tat,0,Tatar,Tatar,S,
11798,MD,gag,9982,Gagauz,"Gagauz: Maritime Gagauz",P,164500
11871,MD,deu,0,"German, Standard","German, Standard",P,5010
13775,MD,ron,20630,Romanian,"Romanian: Moldavian",P,
14570,MD,rmn,0,"Romani, Balkan","Romani, Balkan",P,
14571,MD,ron,0,Romanian,Romanian,P,166147
14598,MD,rus,0,Russian,Russian,P,
15696,MD,ukr,0,Ukrainian,Ukrainian,P,262893
19007,MD,vsi,0,"Moldova Sign Language","Moldova Sign Language",P,7709
11234,MF,fra,0,French,French,P,1925
13236,MF,mgh,0,Makhuwa-Meetto,Makhuwa-Meetto,P,3457
13427,MF,kde,0,Makonde,Makonde,P,
13430,MF,plt,13387,"Malagasy, Merina","Malagasy, Merina: Malagasy",P,2922
15145,MF,swh,0,Swahili,Swahili,P,
18946,MF,swb,0,"Comorian, Maore","Comorian, Maore",P,
19007,MF,xxx,0,"Language Unknown","Language unknown",P,1033
19225,MF,buc,0,Bushi,Bushi,P,87311
10744,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,69089
11037,MG,bxm,0,"Buriat, Mongolia","Buriat, Mongolia",P,
11507,MG,khk,14230,"Mongolian, Halh","Mongolian, Halh: Dariganga",P,
11508,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,26639
11645,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,91071
11668,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,40589
12145,MG,dng,0,Dungan,Dungan,P,6599
12599,MG,kaz,0,Kazakh,Kazakh,P,
14039,MG,uzn,0,"Uzbek, Northern","Uzbek, Northern",P,28668
14129,MG,xal,0,Kalmyk-Oirat,Kalmyk-Oirat,P,232111
15668,MG,tyv,0,Tuvan,Tuvan,P,
15668,MG,xal,11430,Kalmyk-Oirat,"Kalmyk-Oirat: Uriankhai",S,
15696,MG,ukr,0,Ukrainian,Ukrainian,P,10616
15755,MG,uig,0,Uyghur,Uyghur,P,13020
18433,MG,dta,0,Daur,Daur,P,2278
18605,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,
18605,MG,mvf,0,"Mongolian, Peripheral","Mongolian, Peripheral",S,
18606,MG,evn,0,Evenki,Evenki,S,
18606,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,
18992,MG,tyv,0,Tuvan,Tuvan,P,225
19007,MG,msr,0,"Mongolian Sign Language","Mongolian Sign Language",P,16182
19206,MG,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,48572
20048,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,31492
20049,MG,khk,0,"Mongolian, Halh","Mongolian, Halh",P,15702
20514,MG,khk,14232,"Mongolian, Halh","Mongolian, Halh: Khotogoit",P,9313
20515,MG,xal,11424,Kalmyk-Oirat,"Kalmyk-Oirat: Khoton",P,13084
20516,MG,xal,11429,Kalmyk-Oirat,"Kalmyk-Oirat: Torgut",P,16923
20517,MG,mvf,14244,"Mongolian, Peripheral","Mongolian, Peripheral: Ujumchin",P,2505
11140,MH,eng,0,English,English,P,134
13800,MH,aig,0,"Leeward Caribbean English Creole","Leeward Caribbean English Creole",P,3746
11140,MI,eng,0,English,English,P,12628
11942,MI,ell,0,Greek,Greek,P,
11982,MI,guj,0,Gujarati,Gujarati,P,63866
12748,MI,kzn,0,Kokola,Kokola,P,379813
12970,MI,lai,0,Lambya,Lambya,P,85947
13269,MI,ndh,0,Ndali,Ndali,P,121809
14078,MI,nyy,0,Nyakyusa-Ngonde,Nyakyusa-Ngonde,P,233767
14091,MI,nya,333,Chichewa,"Chichewa: Nyanja",P,
14449,MI,por,0,Portuguese,Portuguese,P,21502
14605,MI,kin,0,Kinyarwanda,Kinyarwanda,P,6366
14849,MI,swk,0,"Sena, Malawi","Sena, Malawi",P,734250
14917,MI,sna,0,Shona,Shona,P,
15145,MI,swh,0,Swahili,Swahili,P,4441
15634,MI,tum,0,Tumbuka,Tumbuka,P,3252777
15988,MI,yao,0,Yao,Yao,P,2762348
16112,MI,zul,0,Zulu,Zulu,P,82990
17128,MI,kfr,0,Kacchi,Kacchi,P,15946
18890,MI,tog,0,"Tonga (Malawi)","Tonga (Malawi)",P,425174
18974,MI,nyr,0,"Nyiha, Malawi","Nyiha, Malawi",P,14720
18985,MI,nkv,0,Nyika,Nyika,P,7360
19007,MI,lws,0,"Malawian Sign Language","Malawian Sign Language",P,95386
19529,MI,lon,0,"Lomwe, Malawi","Lomwe, Malawi",P,1217578
19620,MI,tum,17772,Tumbuka,"Tumbuka: Senga",P,39093
21306,MI,nya,15172,Chichewa,"Chichewa: Ngoni",P,2337676
10431,MJ,rup,0,Aromanian,Aromanian,P,874
10953,MJ,bos,0,Bosnian,Bosnian,P,53605
11437,MJ,hrv,0,Croatian,Croatian,P,6021
11880,MJ,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,MJ,als,0,"Albanian, Tosk","Albanian, Tosk",S,
13798,MJ,cnr,0,Montenegrin,Montenegrin,P,
13798,MJ,srp,0,Serbian,Serbian,S,
14570,MJ,rmn,0,"Romani, Balkan","Romani, Balkan",P,6251
14571,MJ,ron,0,Romanian,Romanian,P,3120
14601,MJ,rue,0,Rusyn,Rusyn,P,1711
14864,MJ,srp,0,Serbian,Serbian,P,183055
14962,MJ,slk,0,Slovak,Slovak,P,5845
19007,MJ,csq,0,"Croatian Sign Language","Croatian Sign Language",P,1978
20676,MJ,als,0,"Albanian, Tosk","Albanian, Tosk",P,2006
10375,MK,apc,0,"Arabic, Levantine","Arabic, Levantine",P,5455
10431,MK,rup,0,Aromanian,Aromanian,P,15764
10953,MK,bos,0,Bosnian,Bosnian,P,15106
13186,MK,mkd,0,Macedonian,Macedonian,P,1121746
13658,MK,ruq,0,"Romanian, Megleno","Romanian, Megleno",P,1774
13798,MK,cnr,0,Montenegrin,Montenegrin,P,1774
14436,MK,bul,8445,Bulgarian,"Bulgarian: Pomak",P,1795
14567,MK,rmy,0,"Romani, Vlax","Romani, Vlax",P,8607
14570,MK,rmn,0,"Romani, Balkan","Romani, Balkan",P,
14864,MK,srp,0,Serbian,Serbian,P,31900
16058,MK,bgx,7617,"Balkan Gagauz Turkish","Balkan Gagauz Turkish: Yuruk",P,3464
18274,MK,tur,17822,Turkish,"Turkish: Macedonian",P,
18765,MK,mkd,0,Macedonian,Macedonian,S,
18765,MK,srp,16554,Serbian,"Serbian: Torlakian",P,
19244,MK,srp,0,Serbian,Serbian,P,88
20676,MK,als,0,"Albanian, Tosk","Albanian, Tosk",P,3196
21527,MK,aln,0,"Albanian, Gheg","Albanian, Gheg",P,450797
10613,ML,myk,0,"Senoufo, Mamara","Senoufo, Mamara",P,1785819
10617,ML,bam,10,Bamanankan,"Bamanankan: Bambara",P,7810465
10799,ML,mey,0,Hassaniyya,Hassaniyya,P,64027
10890,ML,bbo,0,Konabere,Konabere,P,46144
10920,ML,bof,0,Bolon,Bolon,P,14647
10958,ML,boz,0,"Bozo, Tieyaxo","Bozo, Tieyaxo",P,368132
11056,ML,bmq,0,Bomu,Bomu,P,380318
11234,ML,fra,0,French,French,P,24012
11550,ML,seb,0,"Senoufo, Shempire","Senoufo, Shempire",P,28312
11586,ML,dtm,0,"Dogon, Tomo Kan","Dogon, Tomo Kan",P,335178
11769,ML,fuf,0,Pular,Pular,P,
11773,ML,ffm,0,"Fulfulde, Maasina","Fulfulde, Maasina",P,1604918
12033,ML,bzx,0,"Bozo, Kelengaxo","Bozo, Kelengaxo",P,52071
12178,ML,dsq,0,Tadaksahak,Tadaksahak,P,188139
12311,ML,jad,0,Jahanka,Jahanka,P,10444
12370,ML,jow,0,Jowulu,Jowulu,P,24867
12375,ML,dyu,0,Jula,Jula,P,146721
12413,ML,snk,0,Soninke,Soninke,S,
12413,ML,xkg,0,Kagoro,Kagoro,P,
12655,ML,kao,0,Xaasongaxango,Xaasongaxango,P,1107991
12881,ML,kfz,0,Koromfe,Koromfe,P,9783
13510,ML,mlq,0,"Maninkakan, Western","Maninkakan, Western",P,751523
13511,ML,emk,0,"Maninkakan, Eastern","Maninkakan, Eastern",P,601845
13550,ML,rkm,0,Marka,Marka,P,
13802,ML,mos,0,Moore,Moore,P,55440
14638,ML,mey,0,Hassaniyya,Hassaniyya,P,64027
14674,ML,knz,0,Kalamse,Kalamse,P,3856
14675,ML,stj,0,"Samo, Matya","Samo, Matya",P,1651
14677,ML,bxw,0,Bankagooma,Bankagooma,S,
14677,ML,dux,0,Duungooma,Duungooma,P,
14813,ML,sos,0,Seenku,Seenku,P,7207
14930,ML,sif,0,Siamou,Siamou,P,41301
14937,ML,sep,0,"Senoufo, Sicite","Senoufo, Sicite",P,5536
14989,ML,ses,0,"Songhay, Koyraboro Senni","Songhay, Koyraboro Senni",P,1344557
14996,ML,snk,0,Soninke,Soninke,P,
15003,ML,bze,0,"Bozo, Jenaama","Bozo, Jenaama",P,444828
15127,ML,spp,0,"Senoufo, Supyire","Senoufo, Supyire",P,645979
15223,ML,ttq,17132,"Tamajaq, Tawallammat","Tamajaq, Tawallammat: Tawallammat Tan Ataram",P,499849
15414,ML,wol,0,Wolof,Wolof,P,88169
15476,ML,boo,0,"Bozo, Tiemacewe","Bozo, Tiemacewe",P,9147
15607,ML,taq,0,Tamasheq,Tamasheq,P,
15622,ML,fuc,0,Pulaar,Pulaar,P,425261
15884,ML,emk,0,"Maninkakan, Eastern","Maninkakan, Eastern",P,252028
15967,ML,yal,0,Yalunka,Yalunka,P,20811
16319,ML,bxw,0,Bankagooma,Bankagooma,P,10668
18893,ML,pnq,0,"Pana (Burkina Faso)","Pana (Burkina Faso)",P,
19007,ML,ase,0,"American Sign Language","American Sign Language",S,
19007,ML,bog,0,"Malian Sign Language","Malian Sign Language",S,
19007,ML,tsy,0,"Tebul Sign Language","Tebul Sign Language",P,
19220,ML,khq,0,"Songhay, Koyra Chiini","Songhay, Koyra Chiini",P,494195
19221,ML,hmb,0,"Songhay, Humburi Senni","Songhay, Humburi Senni",P,37066
19249,ML,bam,0,Bamanankan,Bamanankan,P,216353
19384,ML,shz,0,"Senoufo, Syenara","Senoufo, Syenara",P,260957
19503,ML,dba,0,Bangime,Bangime,P,4301
19504,ML,dtt,0,"Dogon, Toro Tegu","Dogon, Toro Tegu",P,7307
19505,ML,dbg,0,"Dogon, Dogul Dom","Dogon, Dogul Dom",P,39564
19506,ML,dbu,0,"Dogon, Bondum Dom","Dogon, Bondum Dom",P,62244
19507,ML,dds,0,"Dogon, Donno So","Dogon, Donno So",P,114156
19508,ML,djm,0,"Dogon, Jamsay","Dogon, Jamsay",P,327621
19509,ML,dmb,0,"Dogon, Mombo","Dogon, Mombo",P,60481
19510,ML,dts,0,"Dogon, Toro So","Dogon, Toro So",P,126004
19511,ML,dtk,0,"Dogon, Tene Kan","Dogon, Tene Kan",P,320060
19611,ML,mwk,0,"Maninkakan, Kita","Maninkakan, Kita",P,669744
19674,ML,dti,0,"Dogon, Ana Tinga","Dogon, Ana Tinga",P,979
19675,ML,dgb,0,"Dogon, Bunoge","Dogon, Bunoge",P,2000
19676,ML,dtu,0,"Dogon, Tebul Ure","Dogon, Tebul Ure",P,6457
19677,ML,dbt,0,"Dogon, Ben Tey","Dogon, Ben Tey",P,6161
19678,ML,dym,0,"Dogon, Yanda Dom","Dogon, Yanda Dom",P,4301
20533,ML,aqd,0,"Dogon, Ampari","Dogon, Ampari",P,12419
20534,ML,dbw,0,"Dogon, Bankan Tey","Dogon, Bankan Tey",P,3152
20567,ML,dto,0,"Dogon, Tommo So","Dogon, Tommo So",P,143289
20581,ML,nzz,0,"Dogon, Nanga Dama","Dogon, Nanga Dama",P,5165
20583,ML,tde,0,"Dogon, Tiranige Diga","Dogon, Tiranige Diga",P,10031
20586,ML,tst,0,"Tondi Songway Kiini","Tondi Songway Kiini",P,7163
22394,ML,bam,0,Bamanankan,Bamanankan,S,
22394,ML,ffm,0,"Fulfulde, Maasina","Fulfulde, Maasina",P,
22394,ML,kao,0,Xaasongaxango,Xaasongaxango,S,
22394,ML,snk,0,Soninke,Soninke,S,
22638,ML,mey,0,Hassaniyya,Hassaniyya,P,64027
10375,MN,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,225
11140,MN,eng,0,English,English,P,344
11217,MN,vls,0,"West Flemish","West Flemish",P,382
11234,MN,fra,0,French,French,P,10544
11764,MN,fra,0,French,French,P,739
11871,MN,deu,0,"German, Standard","German, Standard",P,970
11942,MN,ell,0,Greek,Greek,P,262
12273,MN,ita,0,Italian,Italian,P,7040
13057,MN,lij,0,Ligurian,Ligurian,P,7666
14449,MN,por,0,Portuguese,Portuguese,P,639
14463,MN,oci,15768,"Gascon Aranese","Gascon Aranese: Provencal",P,7284
14598,MN,rus,0,Russian,Russian,P,338
15077,MN,spa,0,Spanish,Spanish,P,300
19007,MN,xxx,0,"Language Unknown","Language unknown",P,
10379,MO,arq,0,"Arabic, Algerian","Arabic, Algerian",P,53550
10482,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,158908
10801,MO,shi,0,Tachelhit,Tachelhit,P,524383
10802,MO,shi,0,Tachelhit,Tachelhit,P,393290
10803,MO,rif,0,Tarifit,Tarifit,P,1649258
10804,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,78179
10805,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,341642
10806,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,78415
11234,MO,fra,0,French,French,P,5767
11882,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",S,
11882,MO,gho,0,Ghomara,Ghomara,P,
11889,MO,aao,0,"Arabic, Algerian Saharan","Arabic, Algerian Saharan",P,50895
12065,MO,mey,0,Hassaniyya,Hassaniyya,P,59851
12217,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",P,2937176
12303,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,18976
12336,MO,ary,7127,"Arabic, Moroccan","Arabic, Moroccan: Jebli",P,1328685
12374,MO,aju,0,"Arabic, Judeo-Moroccan","Arabic, Judeo-Moroccan",P,
12374,MO,fra,0,French,French,S,
12374,MO,heb,0,Hebrew,Hebrew,S,
12374,MO,spa,0,Spanish,Spanish,S,
13017,MO,apc,0,"Arabic, Levantine","Arabic, Levantine",P,587232
13587,MO,grr,0,Taznatit,Taznatit,P,15575
13592,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",S,
13592,MO,mey,0,Hassaniyya,Hassaniyya,P,
13819,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,
13819,MO,fra,0,French,French,S,
13819,MO,shi,0,Tachelhit,Tachelhit,S,
13819,MO,tzm,0,"Tamazight, Central Atlas","Tamazight, Central Atlas",S,
14536,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,40660
14639,MO,mey,0,Hassaniyya,Hassaniyya,P,
14639,MO,spa,0,Spanish,Spanish,S,
14899,MO,shy,0,Tachawit,Tachawit,P,27402
14911,MO,shi,0,Tachelhit,Tachelhit,P,3555532
15077,MO,spa,0,Spanish,Spanish,P,7194
15320,MO,ary,0,"Arabic, Moroccan","Arabic, Moroccan",S,
15320,MO,mey,0,Hassaniyya,Hassaniyya,P,
15946,MO,aao,0,"Arabic, Algerian Saharan","Arabic, Algerian Saharan",P,119179
19007,MO,xms,0,"Moroccan Sign Language","Moroccan Sign Language",P,65963
20593,MO,sjs,0,"Senhaja Berber","Senhaja Berber",P,97495
10790,MP,ben,0,Bengali,Bengali,P,7112
11234,MP,fra,0,French,French,P,
11234,MP,mfe,0,Morisyen,Morisyen,S,
12054,MP,hak,0,"Chinese, Hakka","Chinese, Hakka",P,4053
12106,MP,fra,0,French,French,S,
12106,MP,hin,0,Hindi,Hindi,P,
12106,MP,mfe,0,Morisyen,Morisyen,S,
12213,MP,bho,0,Bhojpuri,Bhojpuri,S,
12213,MP,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",S,
12213,MP,fra,0,French,French,S,
12213,MP,hin,0,Hindi,Hindi,S,
12213,MP,mar,0,Marathi,Marathi,S,
12213,MP,mfe,0,Morisyen,Morisyen,P,
12213,MP,tam,0,Tamil,Tamil,S,
12213,MP,tel,0,Telugu,Telugu,S,
12213,MP,urd,0,Urdu,Urdu,S,
13430,MP,plt,0,"Malagasy, Merina","Malagasy, Merina",P,1262
13533,MP,mar,0,Marathi,Marathi,P,499
14483,MP,pan,761,"Punjabi, Eastern","Punjabi, Eastern: Punjabi",P,24803
15324,MP,tel,0,Telugu,Telugu,P,19004
19206,MP,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,19387
19211,MP,bho,0,Bhojpuri,Bhojpuri,P,
19211,MP,hin,0,Hindi,Hindi,S,
19211,MP,mar,0,Marathi,Marathi,S,
19211,MP,tam,0,Tamil,Tamil,S,
19211,MP,tel,0,Telugu,Telugu,S,
19211,MP,urd,0,Urdu,Urdu,S,
19215,MP,eng,0,English,English,P,2417
10617,MR,bam,7637,Bamanankan,"Bamanankan: Wasulunkakan",P,26946
10799,MR,mey,0,Hassaniyya,Hassaniyya,P,80401
11234,MR,fra,0,French,French,P,7962
11568,MR,dyo,0,Jola-Fonyi,Jola-Fonyi,P,5615
11621,MR,mey,0,Hassaniyya,Hassaniyya,P,
11621,MR,zen,0,Zenaga,Zenaga,S,
12065,MR,mey,0,Hassaniyya,Hassaniyya,P,2641926
12220,MR,xxx,0,"Language Unknown","Language unknown",P,1055
13309,MR,mey,0,Hassaniyya,Hassaniyya,P,530
13592,MR,mey,0,Hassaniyya,Hassaniyya,P,1775864
14866,MR,srr,0,Serer-Sine,Serer-Sine,P,5431
14996,MR,snk,0,Soninke,Soninke,P,
